#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#Roman Split
EVTDESC_IR_ROM_2006;With the end of imperial rule in our realm, our connection with the rest of the Latin world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Roman way of life that they can neither command the Latin tongue nor be considered Roman: They are now Castilian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_ROM_2006;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ROM_2007;With the end of imperial rule in our realm, our connection with the rest of the Latin world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Roman way of life that they can neither command the Latin tongue nor be considered Roman: They are now Portuguese.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_ROM_2007;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ROM_2008;With the end of imperial rule in our realm, our connection with the rest of the Latin world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Roman way of life that they can neither command the Latin tongue nor be considered Roman: They are now Sardinian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_ROM_2008;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
#New Roman Cultures
EVTDESC_IR_ROM_2009;With the end of imperial rule in our realm, our connection with the rest of the Latin world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Roman way of life that they can neither command the Latin tongue nor be considered Roman: They are now Aromanian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_ROM_2009;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ROM_2010;With the end of imperial rule in our realm, our connection with the rest of the Latin world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Roman way of life that they can neither command the Latin tongue nor be considered Roman: They are now Cambrian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_ROM_2010;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ROM_2011;With the end of imperial rule in our realm, our connection with the rest of the Latin world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Roman way of life that they can neither command the Latin tongue nor be considered Roman: They are now Eifrican.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_ROM_2011;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_ROM_2012;With the end of imperial rule in our realm, our connection with the rest of the Latin world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Roman way of life that they can neither command the Latin tongue nor be considered Roman: They are now Palmyrene.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_ROM_2012;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x

#Germanic Split
EVTDESC_IR_GER_2000;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the old Suebi identity is all but extinguished: They are now German.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_GER_2000;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_GER_2001;Since it's conquest, the Saxons in [Root.Location.GetName] have completely subdued and supplanted the prior inhabitants. However, after many years of living away from their homeland, changes in customs and speech are starting to become apparent, so much so that those living in [Root.Location.GetName] can no longer be seen as true Saxons: They are now Anglo-Saxon.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_GER_2001;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_GER_2002;As the dark ages begin to come to a close, much has changed in the world, particularly in [Root.Location.GetName]. Without a strong Saxon emperor to unite them, the old rites there have irreversibly diverged and diminished, to give rise to a new identity: They are now Frisian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_GER_2002;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_GER_2003;As the dark ages begin to come to a close, much has changed in the world, particularly in [Root.Location.GetName]. Without a strong Frankish emperor to unite them, the old rites there have irreversibly diverged and diminished, to give rise to a new identity: They are now Dutch.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_GER_2003;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_GER_2004;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the old Suebi identity is all but extinguished: They are now Lombard.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_GER_2004;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x

#Baltic Split
EVTDESC_IR_BAL_2000;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the old Aestian identity is all but extinguished: They are now Lithuanian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_BAL_2000;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_BAL_2001;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the old Aestian identity is all but extinguished: They are now Lettigallian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_BAL_2001;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_BAL_2002;As the migration era begins to come to a close, much has changed in the world: allegiances have shifted, settlements have been abandoned, people have been uprooted, and connection to the old ways has been severed. This has become particularly appearent in [Root.Location.GetName], where the old Aestian identity is all but extinguished: They are now Prussian.;Roman Split;Roman Split;;Roman Split;;;;;;;;;x
EVTOPTA_IR_BAL_2002;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x

#Punic Split
EVTDESC_IR_CAR_2000;With the end of imperial rule in our realm, our connection with the rest of the Punic world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Carthaginian way of life that they can neither command the Punic tongue nor be considered Carthaginian: They are now Taliaite.;Carthaginian Split;Carthaginian Split;;Carthaginian Split;;;;;;;;;x
EVTOPTA_IR_CAR_2000;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_CAR_2001;With the end of imperial rule in our realm, our connection with the rest of the Punic world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Carthaginian way of life that they can neither command the Punic tongue nor be considered Carthaginian: They are now Mlachthi.;Carthaginian Split;Carthaginian Split;;Carthaginian Split;;;;;;;;;x
EVTOPTA_IR_CAR_2001;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_CAR_2003;With the end of imperial rule in our realm, our connection with the rest of the Punic world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Carthaginian way of life that they can neither command the Punic tongue nor be considered Carthaginian: They are now Ysthyalm.;Carthaginian Split;Carthaginian Split;;Carthaginian Split;;;;;;;;;x
EVTOPTA_IR_CAR_2003;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_CAR_2005;With the end of imperial rule in our realm, our connection with the rest of the Punic world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Carthaginian way of life that they can neither command the Punic tongue nor be considered Carthaginian: They are now Carthago Novan.;Carthaginian Split;Carthaginian Split;;Carthaginian Split;;;;;;;;;x
EVTOPTA_IR_CAR_2005;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_CAR_2008;With the end of imperial rule in our realm, our connection with the rest of the Punic world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Carthaginian way of life that they can neither command the Punic tongue nor be considered Carthaginian: They are now Pmpese.;Carthaginian Split;Carthaginian Split;;Carthaginian Split;;;;;;;;;x
EVTOPTA_IR_CAR_2008;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_CAR_2009;With the end of imperial rule in our realm, our connection with the rest of the Punic world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Carthaginian way of life that they can neither command the Punic tongue nor be considered Carthaginian: They are now Epicrateian.;Carthaginian Split;Carthaginian Split;;Carthaginian Split;;;;;;;;;x
EVTOPTA_IR_CAR_2009;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_CAR_2010;With the end of imperial rule in our realm, our connection with the rest of the Punic world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Carthaginian way of life that they can neither command the Punic tongue nor be considered Carthaginian: They are now Pretan.;Carthaginian Split;Carthaginian Split;;Carthaginian Split;;;;;;;;;x
EVTOPTA_IR_CAR_2010;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_CAR_2012;With the end of imperial rule in our realm, our connection with the rest of the Punic world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Carthaginian way of life that they can neither command the Punic tongue nor be considered Carthaginian: They are now Sidonian.;Carthaginian Split;Carthaginian Split;;Carthaginian Split;;;;;;;;;x
EVTOPTA_IR_CAR_2012;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_CAR_2013;With the end of imperial rule in our realm, our connection with the rest of the Punic world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Carthaginian way of life that they can neither command the Punic tongue nor be considered Carthaginian: They are now Ziqanmak'om.;Carthaginian Split;Carthaginian Split;;Carthaginian Split;;;;;;;;;x
EVTOPTA_IR_CAR_2013;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
EVTDESC_IR_CAR_2014;With the end of imperial rule in our realm, our connection with the rest of the Punic world has been severed, causing localities to establish their own local rites and customs. The local population in [Root.Location.GetName] has diverged so far from the traditional Carthaginian way of life that they can neither command the Punic tongue nor be considered Carthaginian: They are now Sythchy.;Carthaginian Split;Carthaginian Split;;Carthaginian Split;;;;;;;;;x
EVTOPTA_IR_CAR_2014;Interesting;Interesting;Interessant;;Interesting;;;;;;;;;x
